:START_ID,:END_ID
airport_1472,airport_534
airport_1472,airport_517
airport_1472,airport_478
airport_1472,airport_521
airport_1206,airport_478
airport_1056,airport_465
airport_1056,airport_514
airport_1056,airport_534
airport_1056,airport_521
airport_1273,airport_478
airport_1551,airport_535
airport_1551,airport_517
airport_1551,airport_478
airport_1551,airport_521
airport_1613,airport_478
airport_1488,airport_517
airport_1382,airport_3959
airport_346,airport_3959
airport_1587,airport_3959
airport_415,airport_3959
airport_351,airport_3959
airport_3959,airport_1382
airport_3959,airport_346
airport_3959,airport_1587
airport_3959,airport_415
airport_3959,airport_351
airport_3156,airport_3406
airport_3406,airport_3156
airport_4019,airport_3597
airport_4019,airport_7584
airport_3597,airport_4019
airport_6739,airport_3714
airport_3714,airport_6739
airport_3714,airport_5751
airport_3550,airport_5775
airport_7584,airport_4019
airport_5751,airport_3714
airport_5775,airport_3550
airport_1230,airport_1665
airport_1230,airport_1678
airport_737,airport_1678
airport_3941,airport_1678
airport_1218,airport_1423
airport_1218,airport_1665
airport_469,airport_1678
airport_3885,airport_1678
airport_3448,airport_1678
airport_302,airport_1423
airport_302,airport_1678
airport_1423,airport_1218
airport_1423,airport_302
airport_1423,airport_1555
airport_1423,airport_503
airport_1423,airport_1587
airport_1423,airport_1613
airport_1489,airport_1678
airport_1128,airport_1665
airport_1128,airport_1678
airport_609,airport_1678
airport_1509,airport_1665
airport_1200,airport_1678
airport_4029,airport_1665
airport_4029,airport_1678
airport_3494,airport_1665
airport_3494,airport_1678
airport_1555,airport_1423
airport_2564,airport_1678
airport_1665,airport_1230
airport_1665,airport_1218
airport_1665,airport_1128
airport_1665,airport_1509
airport_1665,airport_4029
airport_1665,airport_3494
airport_1665,airport_1452
airport_1665,airport_3714
airport_1665,airport_3797
airport_1665,airport_503
airport_1665,airport_2948
airport_1665,airport_1354
airport_1665,airport_1520
airport_1665,airport_3998
airport_1665,airport_1587
airport_1665,airport_1742
airport_1665,airport_1075
airport_1665,airport_1590
airport_1665,airport_1613
airport_1909,airport_1678
airport_1452,airport_1665
airport_3077,airport_1678
airport_3714,airport_1665
airport_3714,airport_1678
airport_1701,airport_1678
airport_3797,airport_1665
airport_813,airport_1678
airport_2939,airport_1678
airport_3877,airport_1678
airport_3484,airport_1678
airport_503,airport_1423
airport_503,airport_1665
airport_2948,airport_1665
airport_2948,airport_1678
airport_1675,airport_1678
airport_629,airport_1678
airport_1335,airport_1678
airport_478,airport_1678
airport_3576,airport_1678
airport_1524,airport_1678
airport_1354,airport_1665
airport_1354,airport_1678
airport_2279,airport_1678
airport_1520,airport_1665
airport_1636,airport_1665
airport_3830,airport_1678
airport_644,airport_1678
airport_1657,airport_1678
airport_3364,airport_1678
airport_3998,airport_1665
airport_1587,airport_1423
airport_1587,airport_1665
airport_1587,airport_1678
airport_1742,airport_1665
airport_1760,airport_1678
airport_3406,airport_1678
airport_1075,airport_1665
airport_1075,airport_1678
airport_3469,airport_1678
airport_3316,airport_1678
airport_1206,airport_1678
airport_1590,airport_1665
airport_1590,airport_1678
airport_3646,airport_1678
airport_1551,airport_1678
airport_1613,airport_1423
airport_1613,airport_1665
airport_1246,airport_1678
airport_1208,airport_1678
airport_1678,airport_1230
airport_1678,airport_737
airport_1678,airport_3941
airport_1678,airport_469
airport_1678,airport_3885
airport_1678,airport_3448
airport_1678,airport_302
airport_1678,airport_1489
airport_1678,airport_1128
airport_1678,airport_609
airport_1678,airport_1200
airport_1678,airport_4029
airport_1678,airport_3494
airport_1678,airport_2564
airport_1678,airport_1909
airport_1678,airport_3077
airport_1678,airport_3714
airport_1678,airport_1701
airport_1678,airport_813
airport_1678,airport_2939
airport_1678,airport_3877
airport_1678,airport_3484
airport_1678,airport_2948
airport_1678,airport_1675
airport_1678,airport_629
airport_1678,airport_1335
airport_1678,airport_478
airport_1678,airport_3576
airport_1678,airport_1524
airport_1678,airport_1354
airport_1678,airport_2279
airport_1678,airport_1636
airport_1678,airport_3830
airport_1678,airport_644
airport_1678,airport_1657
airport_1678,airport_3364
airport_1678,airport_1587
airport_1678,airport_1760
airport_1678,airport_3406
airport_1678,airport_1075
airport_1678,airport_3469
airport_1678,airport_3316
airport_1678,airport_1206
airport_1678,airport_1590
airport_1678,airport_3646
airport_1678,airport_1551
airport_1678,airport_1246
airport_1678,airport_1208
airport_3885,airport_1590
airport_2997,airport_1590
airport_302,airport_1590
airport_1489,airport_1590
airport_4029,airport_1590
airport_3494,airport_1590
airport_3077,airport_1590
airport_813,airport_1590
airport_2939,airport_1590
airport_3484,airport_1590
airport_2948,airport_1590
airport_492,airport_1590
airport_1657,airport_1590
airport_1587,airport_1590
airport_1590,airport_3885
airport_1590,airport_2997
airport_1590,airport_302
airport_1590,airport_1489
airport_1590,airport_4029
airport_1590,airport_3494
airport_1590,airport_3077
airport_1590,airport_813
airport_1590,airport_2939
airport_1590,airport_3484
airport_1590,airport_2948
airport_1590,airport_492
airport_1590,airport_1657
airport_1590,airport_1587
airport_1590,airport_1551
airport_1551,airport_1590
airport_655,airport_644
airport_644,airport_655
airport_644,airport_642
airport_642,airport_644
airport_1136,airport_1128
airport_5691,airport_1128
airport_1128,airport_1136
airport_1128,airport_5691
airport_1128,airport_3410
airport_1128,airport_8235
airport_1128,airport_1130
airport_1128,airport_1132
airport_1128,airport_4057
airport_3410,airport_1128
airport_3410,airport_4057
airport_8235,airport_1128
airport_8235,airport_2072
airport_1130,airport_1128
airport_1130,airport_4057
airport_2072,airport_8235
airport_1132,airport_1128
airport_4057,airport_1128
airport_4057,airport_3410
airport_3726,airport_5731
airport_3726,airport_7083
airport_5731,airport_3726
airport_9540,airport_8170
airport_9540,airport_8173
airport_7083,airport_7082
airport_8174,airport_6457
airport_8174,airport_8170
airport_7082,airport_3726
airport_6457,airport_8174
airport_6457,airport_3577
airport_6457,airport_4106
airport_6136,airport_8173
airport_8170,airport_9540
airport_8170,airport_8174
airport_8173,airport_9540
airport_8173,airport_6136
airport_4106,airport_6457
airport_2566,airport_8259
airport_2526,airport_7370
airport_4092,airport_8259
airport_2944,airport_6103
airport_2944,airport_6109
airport_6103,airport_2944
airport_6103,airport_2988
airport_6109,airport_2944
airport_2988,airport_6103
airport_927,airport_921
airport_927,airport_918
airport_927,airport_932
airport_3885,airport_918
airport_923,airport_915
airport_923,airport_930
airport_923,airport_916
airport_923,airport_933
airport_923,airport_918
airport_915,airport_923
airport_915,airport_929
airport_915,airport_918
airport_937,airport_943
airport_937,airport_918
airport_912,airport_918
airport_813,airport_918
airport_929,airport_915
airport_929,airport_918
airport_922,airport_943
airport_922,airport_918
airport_1353,airport_918
airport_893,airport_918
airport_930,airport_923
airport_930,airport_918
airport_916,airport_923
airport_916,airport_920
airport_916,airport_918
airport_920,airport_916
airport_920,airport_921
airport_920,airport_918
airport_933,airport_923
airport_933,airport_918
airport_933,airport_932
airport_943,airport_937
airport_943,airport_922
airport_943,airport_918
airport_921,airport_927
airport_921,airport_916
airport_921,airport_920
airport_921,airport_918
airport_921,airport_932
airport_921,airport_924
airport_918,airport_927
airport_918,airport_3885
airport_918,airport_923
airport_918,airport_915
airport_918,airport_937
airport_918,airport_912
airport_918,airport_813
airport_918,airport_929
airport_918,airport_922
airport_918,airport_1353
airport_918,airport_893
airport_918,airport_930
airport_918,airport_916
airport_918,airport_920
airport_918,airport_933
airport_918,airport_943
airport_918,airport_921
airport_918,airport_932
airport_932,airport_927
airport_932,airport_933
airport_932,airport_921
airport_932,airport_918
airport_924,airport_921
airport_248,airport_2177
airport_3941,airport_2177
airport_2177,airport_248
airport_2177,airport_3941
airport_2177,airport_4130
airport_2177,airport_302
airport_2177,airport_2234
airport_2177,airport_1128
airport_2177,airport_2064
airport_2177,airport_11051
airport_2177,airport_3989
airport_2177,airport_3964
airport_2177,airport_1665
airport_2177,airport_1701
airport_2177,airport_2072
airport_2177,airport_270
airport_2177,airport_273
airport_2177,airport_2074
airport_2177,airport_7490
airport_2177,airport_1657
airport_2177,airport_2082
airport_2177,airport_2985
airport_2177,airport_287
airport_4130,airport_2177
airport_302,airport_2177
airport_2234,airport_2177
airport_1128,airport_2177
airport_2064,airport_2177
airport_11051,airport_2177
airport_3989,airport_2177
airport_3964,airport_2177
airport_1665,airport_2177
airport_1701,airport_2177
airport_2072,airport_2177
airport_270,airport_2177
airport_273,airport_2177
airport_7490,airport_2177
airport_1657,airport_2177
airport_2082,airport_2177
airport_2985,airport_2177
airport_287,airport_2177
airport_2370,airport_3385
airport_2370,airport_3383
airport_3404,airport_3385
airport_3404,airport_3383
airport_3385,airport_2370
airport_3385,airport_3404
airport_3385,airport_3368
airport_3385,airport_3369
airport_3077,airport_6386
airport_3077,airport_6391
airport_6386,airport_3077
airport_6386,airport_2276
airport_2276,airport_6386
airport_3368,airport_3385
airport_3369,airport_3385
airport_6391,airport_3077
airport_3383,airport_2370
airport_3383,airport_3404
airport_2006,airport_3304
airport_2170,airport_3885
airport_6220,airport_3265
airport_6220,airport_3266
airport_3269,airport_3262
airport_3269,airport_6222
airport_3269,airport_3270
airport_3269,airport_3268
airport_3269,airport_6219
airport_3269,airport_4056
airport_3269,airport_3351
airport_3269,airport_2433
airport_3269,airport_3267
airport_3885,airport_2170
airport_3885,airport_1128
airport_3885,airport_3308
airport_6218,airport_6219
airport_3320,airport_3304
airport_3262,airport_3269
airport_3262,airport_3266
airport_3262,airport_3267
airport_1128,airport_3885
airport_3024,airport_2206
airport_11051,airport_3304
airport_11051,airport_2082
airport_3999,airport_3304
airport_8076,airport_3304
airport_1701,airport_3304
airport_3263,airport_6217
airport_3263,airport_3284
airport_3263,airport_6770
airport_2206,airport_3024
airport_3299,airport_3304
airport_6222,airport_3269
airport_6222,airport_4141
airport_3304,airport_2006
airport_3304,airport_3320
airport_3304,airport_11051
airport_3304,airport_3999
airport_3304,airport_8076
airport_3304,airport_1701
airport_3304,airport_3299
airport_3304,airport_2194
airport_3304,airport_3156
airport_3304,airport_893
airport_3304,airport_3177
airport_5855,airport_3265
airport_3270,airport_3269
airport_3270,airport_3266
airport_3268,airport_3269
airport_6215,airport_3265
airport_6215,airport_3266
airport_6769,airport_3265
airport_6769,airport_3266
airport_3264,airport_3266
airport_6219,airport_3269
airport_6219,airport_6218
airport_6219,airport_3266
airport_2194,airport_3304
airport_6217,airport_3263
airport_6217,airport_3266
airport_3156,airport_3304
airport_893,airport_3304
airport_3265,airport_6220
airport_3265,airport_5855
airport_3265,airport_6215
airport_3265,airport_6769
airport_3265,airport_3266
airport_3265,airport_6216
airport_3266,airport_6220
airport_3266,airport_3262
airport_3266,airport_3270
airport_3266,airport_6215
airport_3266,airport_6769
airport_3266,airport_3264
airport_3266,airport_6219
airport_3266,airport_6217
airport_3266,airport_3265
airport_3266,airport_4056
airport_3266,airport_6216
airport_3266,airport_3267
airport_4056,airport_3269
airport_4056,airport_3266
airport_6216,airport_3265
airport_6216,airport_3266
airport_3308,airport_3885
airport_3351,airport_3269
airport_3284,airport_3263
airport_2433,airport_3269
airport_2082,airport_11051
airport_3267,airport_3269
airport_3267,airport_3262
airport_3267,airport_3266
airport_4141,airport_6222
airport_4141,airport_3271
airport_6770,airport_3263
airport_3920,airport_3271
airport_3271,airport_4141
airport_3271,airport_3920
airport_3177,airport_3304
airport_3131,airport_3316
airport_3135,airport_3316
airport_3393,airport_3316
airport_3931,airport_3316
airport_3136,airport_3316
airport_3371,airport_3316
airport_3196,airport_3035
airport_3196,airport_3316
airport_3310,airport_3316
airport_4090,airport_3316
airport_3199,airport_3316
airport_3382,airport_3316
airport_3125,airport_3316
airport_3035,airport_3196
airport_3316,airport_3131
airport_3316,airport_3135
airport_3316,airport_3393
airport_3316,airport_3931
airport_3316,airport_3136
airport_3316,airport_3371
airport_3316,airport_3196
airport_3316,airport_3310
airport_3316,airport_4090
airport_3316,airport_3199
airport_3316,airport_3382
airport_3316,airport_3125
airport_3316,airport_3153
airport_3316,airport_3177
airport_3316,airport_3066
airport_3316,airport_3376
airport_3153,airport_3316
airport_3177,airport_3316
airport_3066,airport_3316
airport_3376,airport_3316
airport_2057,airport_3024
airport_3131,airport_3024
airport_3275,airport_3024
airport_3024,airport_2057
airport_3024,airport_3131
airport_3024,airport_3275
airport_3024,airport_3136
airport_3024,airport_3076
airport_3024,airport_2064
airport_3024,airport_8949
airport_3024,airport_3142
airport_3024,airport_2072
airport_3024,airport_2194
airport_3024,airport_2082
airport_3024,airport_994
airport_3024,airport_3153
airport_3024,airport_3152
airport_3136,airport_3024
airport_3076,airport_3024
airport_2064,airport_3024
airport_8949,airport_2072
airport_3142,airport_3024
airport_2072,airport_3024
airport_3144,airport_8949
airport_2194,airport_3024
airport_2082,airport_3024
airport_994,airport_3024
airport_3153,airport_3024
airport_3152,airport_3024
airport_797,airport_893
airport_799,airport_893
airport_3077,airport_893
airport_507,airport_893
airport_893,airport_797
airport_893,airport_799
airport_893,airport_3077
airport_893,airport_507
airport_893,airport_3364
airport_893,airport_3351
airport_893,airport_3406
airport_893,airport_894
airport_3364,airport_893
airport_3351,airport_893
airport_3406,airport_893
airport_894,airport_893
airport_2387,airport_3992
airport_3992,airport_2387
airport_3992,airport_2307
airport_3992,airport_2333
airport_3992,airport_2313
airport_3992,airport_2347
airport_2307,airport_3992
airport_2333,airport_3992
airport_2313,airport_3992
airport_2347,airport_3992
airport_799,airport_820
airport_800,airport_813
airport_820,airport_799
airport_813,airport_800
airport_58,airport_141
airport_58,airport_160
airport_5497,airport_141
airport_5497,airport_160
airport_5524,airport_141
airport_132,airport_141
airport_5529,airport_160
airport_141,airport_58
airport_141,airport_5497
airport_141,airport_5524
airport_141,airport_160
airport_147,airport_132
airport_147,airport_41
airport_160,airport_5497
airport_160,airport_5529
airport_160,airport_141
airport_3885,airport_3380
airport_6371,airport_6370
airport_6371,airport_3380
airport_6795,airport_3366
airport_6795,airport_6954
airport_3077,airport_3380
airport_3366,airport_6795
airport_6373,airport_3380
airport_6370,airport_6371
airport_6954,airport_6795
airport_3380,airport_3885
airport_3380,airport_6371
airport_3380,airport_6372
airport_3380,airport_3077
airport_3380,airport_6373
airport_1127,airport_1136
airport_260,airport_1128
airport_248,airport_1128
airport_2059,airport_1128
airport_2170,airport_1128
airport_3967,airport_1128
airport_1136,airport_1127
airport_1218,airport_1128
airport_2177,airport_3410
airport_4130,airport_1128
airport_302,airport_1128
airport_1489,airport_1128
airport_1128,airport_260
airport_1128,airport_248
airport_1128,airport_2059
airport_1128,airport_2170
airport_1128,airport_3967
airport_1128,airport_1218
airport_1128,airport_4130
airport_1128,airport_302
airport_1128,airport_1489
airport_1128,airport_3275
airport_1128,airport_609
airport_1128,airport_1177
airport_1128,airport_4029
airport_1128,airport_2064
airport_1128,airport_11051
airport_1128,airport_1187
airport_1128,airport_3989
airport_1128,airport_1701
airport_1128,airport_2072
airport_1128,airport_3797
airport_1128,airport_813
airport_1128,airport_1173
airport_1128,airport_270
airport_1128,airport_1175
airport_1128,airport_273
airport_1128,airport_1229
airport_1128,airport_478
airport_1128,airport_2194
airport_1128,airport_2074
airport_1128,airport_4059
airport_1128,airport_4197
airport_1128,airport_337
airport_1128,airport_287
airport_1128,airport_1613
airport_1128,airport_193
airport_1382,airport_1132
airport_3275,airport_1128
airport_609,airport_1128
airport_1177,airport_1128
airport_1177,airport_1005
airport_4029,airport_1128
airport_2064,airport_1128
airport_11051,airport_1128
airport_1187,airport_1128
airport_3989,airport_1128
airport_3410,airport_2177
airport_3410,airport_1130
airport_3410,airport_1701
airport_3410,airport_2074
airport_1005,airport_1177
airport_1130,airport_3410
airport_1130,airport_1701
airport_1701,airport_1128
airport_1701,airport_3410
airport_1701,airport_1130
airport_1701,airport_2939
airport_1701,airport_4057
airport_2072,airport_1128
airport_2072,airport_1132
airport_2072,airport_4057
airport_3797,airport_1128
airport_813,airport_1128
airport_1173,airport_1128
airport_270,airport_1128
airport_2939,airport_1701
airport_1175,airport_1128
airport_2176,airport_4057
airport_507,airport_1132
airport_273,airport_1128
airport_1132,airport_1382
airport_1132,airport_2072
airport_1132,airport_507
airport_1229,airport_1128
airport_478,airport_1128
airport_2194,airport_1128
airport_2074,airport_1128
airport_2074,airport_3410
airport_4059,airport_1128
airport_4197,airport_1128
airport_2082,airport_4057
airport_4057,airport_1701
airport_4057,airport_2072
airport_4057,airport_2176
airport_4057,airport_2082
airport_337,airport_1128
airport_287,airport_1128
airport_1613,airport_1128
airport_193,airport_1128
airport_7506,airport_3406
airport_6427,airport_3391
airport_6427,airport_3376
airport_6346,airport_3388
airport_3885,airport_3395
airport_3885,airport_3382
airport_3885,airport_3387
airport_3370,airport_7898
airport_3370,airport_6376
airport_3043,airport_3382
airport_3932,airport_3382
airport_3375,airport_3387
airport_3375,airport_3388
airport_4380,airport_3379
airport_6772,airport_3404
airport_6342,airport_3400
airport_6342,airport_3388
airport_6343,airport_3376
airport_2370,airport_3387
airport_2370,airport_6392
airport_3393,airport_3389
airport_3393,airport_6378
airport_3024,airport_3382
airport_3931,airport_3382
airport_3371,airport_6356
airport_3371,airport_6390
airport_3371,airport_6393
airport_3395,airport_3885
airport_3395,airport_6375
airport_3395,airport_4054
airport_3395,airport_8921
airport_4109,airport_3404
airport_4109,airport_6353
airport_4109,airport_3372
airport_4109,airport_3379
airport_3076,airport_3382
airport_3196,airport_3382
airport_6344,airport_3406
airport_6397,airport_3406
airport_6375,airport_3395
airport_6375,airport_3381
airport_6375,airport_4097
airport_3404,airport_6772
airport_3404,airport_4109
airport_3404,airport_3382
airport_3404,airport_9848
airport_3404,airport_4148
airport_4054,airport_3395
airport_3940,airport_3406
airport_6434,airport_3400
airport_6434,airport_3382
airport_2188,airport_3382
airport_6353,airport_4109
airport_6367,airport_3379
airport_6363,airport_3379
airport_6363,airport_6366
airport_3199,airport_3373
airport_3199,airport_3406
airport_8407,airport_3406
airport_8407,airport_3391
airport_3389,airport_3393
airport_3389,airport_3077
airport_3389,airport_3372
airport_3389,airport_6387
airport_3386,airport_3179
airport_3386,airport_6383
airport_3386,airport_6385
airport_3386,airport_6399
airport_7898,airport_3370
airport_7898,airport_3077
airport_7898,airport_3364
airport_7898,airport_3391
airport_3077,airport_3389
airport_3077,airport_7898
airport_3077,airport_4085
airport_3077,airport_3384
airport_3077,airport_4033
airport_3077,airport_6383
airport_3077,airport_4108
airport_3077,airport_6390
airport_3077,airport_3392
airport_3077,airport_6393
airport_3179,airport_3386
airport_3179,airport_3382
airport_6743,airport_3406
airport_3728,airport_3406
airport_3400,airport_6342
airport_3400,airport_6434
airport_3400,airport_6944
airport_6395,airport_3406
airport_3930,airport_3372
airport_3930,airport_3388
airport_4085,airport_3077
airport_4085,airport_3382
airport_6432,airport_3379
airport_6428,airport_3374
airport_6428,airport_3379
airport_3381,airport_6375
airport_3381,airport_7862
airport_8781,airport_3364
airport_6381,airport_3391
airport_6944,airport_3400
airport_6944,airport_3382
airport_6944,airport_3364
airport_4301,airport_3379
airport_8921,airport_3395
airport_3397,airport_7932
airport_3397,airport_3379
airport_2264,airport_3388
airport_3384,airport_3077
airport_3384,airport_3376
airport_3382,airport_3885
airport_3382,airport_3043
airport_3382,airport_3932
airport_3382,airport_3024
airport_3382,airport_3931
airport_3382,airport_3076
airport_3382,airport_3196
airport_3382,airport_3404
airport_3382,airport_6434
airport_3382,airport_2188
airport_3382,airport_3179
airport_3382,airport_4085
airport_3382,airport_6944
airport_3382,airport_3125
airport_3382,airport_8845
airport_3382,airport_4097
airport_3382,airport_4148
airport_3382,airport_6399
airport_3382,airport_3222
airport_3382,airport_3121
airport_3382,airport_6401
airport_3382,airport_6949
airport_3382,airport_3035
airport_3382,airport_3120
airport_3382,airport_3396
airport_3382,airport_4110
airport_6379,airport_3391
airport_3125,airport_3382
airport_3372,airport_4109
airport_3372,airport_3389
airport_3372,airport_3930
airport_9848,airport_3404
airport_3378,airport_3388
airport_3378,airport_6347
airport_4033,airport_3077
airport_4033,airport_3391
airport_4033,airport_7862
airport_8845,airport_3382
airport_8845,airport_3374
airport_6376,airport_3370
airport_4097,airport_6375
airport_4097,airport_3382
airport_4148,airport_3404
airport_4148,airport_3382
airport_4148,airport_3364
airport_4148,airport_3391
airport_6383,airport_3386
airport_6383,airport_3077
airport_6383,airport_3364
airport_6383,airport_3376
airport_6385,airport_3386
airport_6385,airport_3364
airport_6385,airport_3406
airport_6356,airport_3371
airport_6356,airport_3406
airport_6356,airport_3391
airport_6356,airport_4030
airport_6356,airport_3376
airport_6399,airport_3386
airport_6399,airport_3382
airport_6399,airport_3364
airport_6399,airport_3406
airport_3402,airport_3390
airport_3222,airport_3382
airport_3121,airport_3382
airport_4189,airport_3406
airport_6401,airport_3382
airport_6401,airport_3406
airport_8826,airport_3368
airport_3387,airport_3885
airport_3387,airport_3375
airport_3387,airport_2370
airport_3387,airport_3379
airport_7932,airport_3397
airport_3388,airport_6346
airport_3388,airport_3375
airport_3388,airport_6342
airport_3388,airport_3930
airport_3388,airport_2264
airport_3388,airport_3378
airport_3388,airport_3406
airport_3388,airport_6347
airport_3388,airport_3361
airport_3388,airport_6348
airport_3388,airport_6430
airport_3388,airport_9846
airport_3373,airport_3199
airport_3373,airport_3034
airport_3373,airport_3239
airport_3373,airport_3316
airport_3373,airport_3120
airport_6949,airport_3382
airport_3364,airport_7898
airport_3364,airport_8781
airport_3364,airport_6944
airport_3364,airport_4148
airport_3364,airport_6383
airport_3364,airport_6385
airport_3364,airport_6399
airport_3364,airport_2244
airport_3034,airport_3373
airport_3406,airport_7506
airport_3406,airport_6344
airport_3406,airport_6397
airport_3406,airport_3940
airport_3406,airport_3199
airport_3406,airport_8407
airport_3406,airport_6743
airport_3406,airport_3728
airport_3406,airport_6395
airport_3406,airport_6385
airport_3406,airport_6356
airport_3406,airport_6399
airport_3406,airport_4189
airport_3406,airport_6401
airport_3406,airport_3388
airport_3406,airport_3205
airport_3406,airport_6347
airport_3406,airport_2985
airport_3406,airport_2381
airport_3406,airport_4108
airport_3406,airport_6366
airport_3406,airport_4110
airport_3035,airport_3382
airport_3239,airport_3373
airport_3205,airport_3406
airport_3391,airport_6427
airport_3391,airport_8407
airport_3391,airport_7898
airport_3391,airport_6381
airport_3391,airport_6379
airport_3391,airport_4033
airport_3391,airport_4148
airport_3391,airport_6356
airport_3391,airport_6391
airport_3391,airport_4149
airport_3391,airport_6393
airport_3316,airport_3373
airport_3316,airport_6390
airport_6347,airport_3378
airport_6347,airport_3388
airport_6347,airport_3406
airport_6347,airport_10940
airport_2244,airport_3364
airport_2985,airport_3406
airport_3361,airport_3388
airport_4030,airport_6356
airport_3374,airport_6428
airport_3374,airport_8845
airport_2381,airport_3406
airport_3390,airport_3402
airport_3390,airport_6390
airport_7862,airport_3381
airport_7862,airport_4033
airport_6348,airport_3388
airport_4108,airport_3077
airport_4108,airport_3406
airport_2276,airport_3369
airport_3368,airport_8826
airport_6387,airport_3389
airport_3369,airport_2276
airport_3369,airport_6430
airport_3120,airport_3382
airport_3120,airport_3373
airport_6392,airport_2370
airport_3376,airport_6427
airport_3376,airport_6343
airport_3376,airport_3384
airport_3376,airport_6383
airport_3376,airport_6356
airport_3376,airport_6360
airport_3376,airport_6430
airport_3376,airport_9846
airport_6391,airport_3391
airport_6390,airport_3371
airport_6390,airport_3077
airport_6390,airport_3316
airport_6390,airport_3390
airport_6360,airport_3376
airport_3396,airport_3382
airport_3379,airport_4380
airport_3379,airport_4109
airport_3379,airport_6363
airport_3379,airport_6432
airport_3379,airport_6428
airport_3379,airport_4301
airport_3379,airport_3397
airport_3379,airport_3387
airport_3379,airport_6393
airport_6366,airport_6363
airport_6366,airport_3406
airport_6366,airport_7894
airport_4149,airport_3391
airport_4110,airport_3382
airport_4110,airport_3406
airport_6430,airport_3388
airport_6430,airport_3369
airport_6430,airport_3376
airport_3392,airport_3077
airport_6393,airport_3371
airport_6393,airport_3077
airport_6393,airport_3391
airport_6393,airport_3379
airport_7894,airport_6366
airport_6378,airport_3393
airport_10940,airport_6347
airport_9846,airport_3388
airport_9846,airport_3376
airport_3728,airport_3796
airport_3445,airport_3456
airport_3796,airport_3728
airport_3796,airport_3514
airport_3514,airport_3796
airport_3851,airport_3705
airport_3851,airport_3456
airport_3705,airport_3456
airport_3545,airport_3456
airport_3456,airport_3445
airport_3456,airport_3851
airport_3456,airport_3705
airport_3456,airport_3545
airport_7287,airport_9757
airport_7287,airport_9756
airport_9757,airport_7288
airport_9757,airport_5455
airport_7288,airport_9757
airport_7288,airport_9756
airport_5455,airport_9757
airport_9756,airport_7287
airport_9756,airport_9757
airport_9756,airport_7288
airport_2895,airport_5811
airport_5811,airport_2895
airport_5811,airport_1897
airport_1897,airport_5811
airport_2006,airport_1997
airport_5914,airport_4242
airport_5915,airport_5917
airport_5915,airport_4242
airport_3320,airport_5908
airport_3320,airport_1997
airport_5897,airport_5902
airport_5897,airport_5905
airport_5897,airport_5910
airport_5916,airport_5918
airport_5916,airport_1997
airport_5896,airport_1997
airport_5917,airport_5915
airport_5917,airport_4242
airport_5918,airport_5916
airport_5918,airport_4242
airport_5918,airport_1997
airport_5902,airport_5897
airport_5902,airport_1997
airport_5904,airport_5898
airport_5904,airport_5908
airport_5904,airport_1997
airport_5898,airport_5904
airport_5898,airport_5908
airport_5901,airport_5905
airport_5901,airport_1997
airport_5893,airport_5894
airport_5893,airport_5895
airport_5893,airport_5906
airport_5903,airport_5908
airport_2005,airport_1997
airport_5905,airport_5897
airport_5905,airport_5901
airport_5905,airport_5908
airport_5905,airport_5912
airport_5905,airport_1997
airport_5900,airport_5910
airport_5900,airport_1997
airport_5894,airport_5893
airport_5894,airport_5908
airport_5894,airport_5895
airport_5908,airport_3320
airport_5908,airport_5904
airport_5908,airport_5898
airport_5908,airport_5903
airport_5908,airport_5905
airport_5908,airport_5894
airport_5908,airport_5899
airport_5908,airport_1997
airport_5908,airport_6771
airport_5908,airport_5906
airport_5899,airport_5908
airport_5912,airport_5905
airport_5912,airport_1997
airport_3361,airport_1997
airport_4242,airport_5914
airport_4242,airport_5915
airport_4242,airport_5917
airport_4242,airport_5918
airport_4242,airport_1997
airport_5909,airport_1997
airport_5895,airport_5893
airport_5895,airport_5894
airport_5895,airport_5906
airport_5910,airport_5897
airport_5910,airport_5900
airport_5910,airport_1997
airport_1997,airport_2006
airport_1997,airport_3320
airport_1997,airport_5897
airport_1997,airport_5916
airport_1997,airport_5896
airport_1997,airport_5918
airport_1997,airport_5902
airport_1997,airport_5904
airport_1997,airport_5901
airport_1997,airport_2005
airport_1997,airport_5905
airport_1997,airport_5900
airport_1997,airport_5908
airport_1997,airport_5912
airport_1997,airport_3361
airport_1997,airport_4242
airport_1997,airport_5909
airport_1997,airport_5911
airport_5911,airport_1997
airport_6771,airport_5908
airport_5906,airport_5893
airport_5906,airport_5908
airport_5906,airport_5895
airport_2299,airport_3942
airport_2006,airport_2279
airport_2345,airport_3942
airport_3885,airport_3942
airport_2370,airport_2305
airport_2287,airport_2246
airport_2287,airport_2288
airport_2287,airport_5994
airport_2287,airport_2384
airport_2287,airport_2291
airport_2287,airport_2294
airport_3751,airport_2279
airport_3494,airport_2279
airport_3385,airport_3992
airport_6476,airport_3930
airport_6476,airport_2384
airport_2304,airport_2305
airport_2304,airport_2313
airport_2305,airport_2370
airport_2305,airport_2304
airport_2305,airport_2246
airport_2305,airport_2387
airport_2305,airport_3316
airport_2305,airport_2297
airport_2246,airport_2287
airport_2246,airport_2305
airport_2246,airport_2327
airport_2246,airport_2347
airport_2352,airport_2359
airport_3199,airport_2359
airport_2326,airport_3930
airport_2326,airport_2384
airport_2288,airport_2287
airport_2288,airport_3992
airport_2288,airport_3942
airport_2359,airport_2352
airport_2359,airport_3199
airport_2359,airport_5996
airport_2359,airport_2387
airport_2359,airport_5998
